Day of Year,Year,Month,Day,time,Is Daylight,Distance to Solar Noon,temperature,wind_direction,wind_speed,humidity,pressure,coverage
309,2006,11,5,3,0,0.8333333333333334,77,0.0,0,94,29,Partly Cloudy
309,2006,11,5,4,0,0.75,75,0.0,0,100,29,Partly Cloudy
309,2006,11,5,5,0,0.6666666666666666,75,0.0,0,100,29,Mostly Cloudy
309,2006,11,5,6,0,0.5833333333333334,75,0.0,0,100,29,Mostly Cloudy
309,2006,11,5,7,1,0.5,75,0.0,0,100,29,Mostly Cloudy
309,2006,11,5,8,1,0.4166666666666667,77,0.0,0,94,29,Mostly Cloudy
309,2006,11,5,9,1,0.3333333333333333,81,0.0,0,89,29,Partly Cloudy
309,2006,11,5,10,1,0.25,84,90.0,8,79,29,Fair
309,2006,11,5,11,1,0.16666666666666666,86,90.0,9,74,29,Partly Cloudy
309,2006,11,5,12,1,0.08333333333333333,82,45.0,6,89,29,Mostly Cloudy
309,2006,11,5,14,1,0.08333333333333333,81,45.0,3,94,29,Mostly Cloudy
309,2006,11,5,15,1,0.16666666666666666,82,45.0,5,89,29,Mostly Cloudy
309,2006,11,5,16,1,0.25,84,90.0,9,79,29,Mostly Cloudy
309,2006,11,5,17,1,0.3333333333333333,84,90.0,12,79,29,Mostly Cloudy
309,2006,11,5,18,1,0.4166666666666667,84,90.0,10,79,29,Mostly Cloudy
309,2006,11,5,19,0,0.5,81,0.0,0,89,29,Mostly Cloudy
309,2006,11,5,20,0,0.5833333333333334,81,0.0,0,89,29,Mostly Cloudy
309,2006,11,5,21,0,0.6666666666666666,77,0.0,0,100,29,Partly Cloudy
309,2006,11,5,22,0,0.75,79,0.0,0,89,29,Partly Cloudy
309,2006,11,5,23,0,0.8333333333333334,77,0.0,0,100,29,Partly Cloudy
309,2006,11,5,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
310,2006,11,6,1,0,1.0,75,0.0,0,100,29,Partly Cloudy
310,2006,11,6,2,0,0.9166666666666666,75,0.0,0,100,29,Partly Cloudy
310,2006,11,6,3,0,0.8333333333333334,75,0.0,0,100,29,Partly Cloudy
310,2006,11,6,4,0,0.75,73,0.0,0,100,29,Partly Cloudy
310,2006,11,6,5,0,0.6666666666666666,75,0.0,0,94,29,Mostly Cloudy
310,2006,11,6,6,0,0.5833333333333334,75,0.0,0,100,29,Mostly Cloudy
310,2006,11,6,7,1,0.5,75,90.0,3,94,29,Mostly Cloudy
310,2006,11,6,8,1,0.4166666666666667,75,45.0,9,94,29,Mostly Cloudy
310,2006,11,6,9,1,0.3333333333333333,79,112.5,7,89,29,Mostly Cloudy
310,2006,11,6,10,1,0.25,79,90.0,5,94,29,Mostly Cloudy
310,2006,11,6,11,1,0.16666666666666666,81,135.0,8,89,29,Mostly Cloudy
310,2006,11,6,12,1,0.08333333333333333,81,112.5,6,89,29,Mostly Cloudy
310,2006,11,6,13,1,0.0,86,0.0,2,58,29,Mostly Cloudy
310,2006,11,6,14,1,0.08333333333333333,88,90.0,8,62,29,Mostly Cloudy
310,2006,11,6,15,1,0.16666666666666666,86,90.0,8,66,29,Mostly Cloudy
310,2006,11,6,16,1,0.25,86,112.5,7,66,29,Mostly Cloudy
310,2006,11,6,17,1,0.3333333333333333,86,90.0,9,66,29,Partly Cloudy
310,2006,11,6,18,1,0.4166666666666667,84,90.0,12,70,29,Partly Cloudy
310,2006,11,6,19,0,0.5,81,90.0,3,79,29,Partly Cloudy
310,2006,11,6,20,0,0.5833333333333334,79,67.5,3,89,29,Partly Cloudy
310,2006,11,6,21,0,0.6666666666666666,79,0.0,0,83,29,Partly Cloudy
310,2006,11,6,22,0,0.75,77,0.0,0,89,29,Fair
310,2006,11,6,23,0,0.8333333333333334,77,0.0,0,94,29,Fair
310,2006,11,6,24,0,0.9166666666666666,75,0.0,0,100,29,Fair
311,2006,11,7,1,0,1.0,75,0.0,0,94,29,Fair
311,2006,11,7,2,0,0.9166666666666666,73,0.0,0,100,29,Fair
311,2006,11,7,3,0,0.8333333333333334,75,0.0,0,94,29,Fair
311,2006,11,7,4,0,0.75,73,0.0,0,100,29,Fair
311,2006,11,7,5,0,0.6666666666666666,75,67.5,3,89,29,Partly Cloudy
311,2006,11,7,6,0,0.5833333333333334,75,45.0,5,94,29,Partly Cloudy
311,2006,11,7,7,1,0.5,75,90.0,3,94,29,Fair
311,2006,11,7,8,1,0.4166666666666667,75,0.0,0,94,29,Fair
311,2006,11,7,9,1,0.3333333333333333,84,0.0,0,74,29,Fair
311,2006,11,7,10,1,0.25,86,90.0,13,70,29,Partly Cloudy
311,2006,11,7,11,1,0.16666666666666666,88,90.0,10,62,29,Partly Cloudy
311,2006,11,7,12,1,0.08333333333333333,88,90.0,12,62,29,Partly Cloudy
311,2006,11,7,13,1,0.0,90,90.0,12,55,29,Partly Cloudy
311,2006,11,7,14,1,0.08333333333333333,90,90.0,12,59,29,Partly Cloudy
311,2006,11,7,15,1,0.16666666666666666,90,112.5,9,59,29,Partly Cloudy
311,2006,11,7,16,1,0.25,88,90.0,12,66,29,Partly Cloudy
311,2006,11,7,17,1,0.3333333333333333,88,90.0,8,66,29,Partly Cloudy
311,2006,11,7,18,1,0.4166666666666667,84,90.0,12,70,29,Partly Cloudy
311,2006,11,7,19,0,0.5,82,90.0,6,79,29,Partly Cloudy
311,2006,11,7,20,0,0.5833333333333334,81,90.0,3,84,29,Partly Cloudy
311,2006,11,7,21,0,0.6666666666666666,81,0.0,0,84,29,Partly Cloudy
311,2006,11,7,22,0,0.75,79,0.0,0,89,29,Partly Cloudy
311,2006,11,7,23,0,0.8333333333333334,79,0.0,0,89,29,Fair
311,2006,11,7,24,0,0.9166666666666666,77,0.0,0,94,29,Fair
312,2006,11,8,1,0,1.0,75,0.0,0,100,29,Fair
312,2006,11,8,2,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
312,2006,11,8,3,0,0.8333333333333334,75,0.0,0,100,29,Fair
312,2006,11,8,4,0,0.75,73,0.0,0,100,29,Fair
312,2006,11,8,5,0,0.6666666666666666,73,0.0,0,100,29,Fair
312,2006,11,8,6,0,0.5833333333333334,73,0.0,0,100,29,Mostly Cloudy
312,2006,11,8,7,1,0.5,75,0.0,0,100,29,Partly Cloudy
312,2006,11,8,8,1,0.4166666666666667,75,0.0,0,100,29,Fair
312,2006,11,8,9,1,0.3333333333333333,75,0.0,0,100,29,Fair
312,2006,11,8,10,1,0.25,86,90.0,12,74,29,Partly Cloudy
312,2006,11,8,11,1,0.16666666666666666,88,67.5,14,66,29,Partly Cloudy
312,2006,11,8,12,1,0.08333333333333333,90,67.5,12,66,29,Partly Cloudy
312,2006,11,8,13,1,0.0,90,67.5,12,62,29,Partly Cloudy
312,2006,11,8,14,1,0.08333333333333333,90,67.5,13,62,29,Partly Cloudy
312,2006,11,8,15,1,0.16666666666666666,90,67.5,13,59,29,Partly Cloudy
312,2006,11,8,16,1,0.25,90,90.0,12,59,29,Fair
312,2006,11,8,17,1,0.3333333333333333,88,90.0,10,62,29,Fair
312,2006,11,8,18,1,0.4166666666666667,86,67.5,9,66,29,Fair
312,2006,11,8,19,0,0.5,82,67.5,6,79,29,Fair
312,2006,11,8,20,0,0.5833333333333334,81,0.0,0,84,29,Fair
312,2006,11,8,21,0,0.6666666666666666,79,0.0,0,94,29,Fair
312,2006,11,8,22,0,0.75,79,0.0,0,94,29,Fair
312,2006,11,8,23,0,0.8333333333333334,79,0.0,0,94,29,Fair
312,2006,11,8,24,0,0.9166666666666666,79,0.0,0,94,29,Fair
313,2006,11,9,1,0,1.0,77,0.0,0,100,29,Fair
313,2006,11,9,2,0,0.9166666666666666,77,0.0,0,100,29,Fair
313,2006,11,9,3,0,0.8333333333333334,77,0.0,0,100,29,Fair
313,2006,11,9,4,0,0.75,75,0.0,0,100,29,Fair
313,2006,11,9,5,0,0.6666666666666666,75,0.0,0,100,29,Fair
313,2006,11,9,6,0,0.5833333333333334,75,0.0,0,100,29,Fair
313,2006,11,9,7,1,0.5,75,0.0,0,100,29,Partly Cloudy
313,2006,11,9,8,1,0.4166666666666667,79,0.0,0,94,29,Partly Cloudy
313,2006,11,9,9,1,0.3333333333333333,84,67.5,3,79,29,Partly Cloudy
313,2006,11,9,10,1,0.25,86,67.5,12,74,29,Partly Cloudy
313,2006,11,9,11,1,0.16666666666666666,82,90.0,12,84,29,Partly Cloudy
313,2006,11,9,12,1,0.08333333333333333,90,90.0,12,62,29,Partly Cloudy
313,2006,11,9,13,1,0.0,90,67.5,13,62,29,Partly Cloudy
313,2006,11,9,14,1,0.08333333333333333,90,67.5,14,62,29,Partly Cloudy
313,2006,11,9,15,1,0.16666666666666666,91,67.5,7,59,29,Mostly Cloudy
313,2006,11,9,16,1,0.25,86,90.0,9,74,29,Partly Cloudy
313,2006,11,9,17,1,0.3333333333333333,86,67.5,7,74,29,Partly Cloudy
313,2006,11,9,18,1,0.4166666666666667,86,67.5,7,70,29,Partly Cloudy
313,2006,11,9,19,0,0.5,81,67.5,6,89,29,Fair
313,2006,11,9,20,0,0.5833333333333334,81,0.0,0,89,29,Fair
313,2006,11,9,21,0,0.6666666666666666,79,0.0,0,94,29,Fair
313,2006,11,9,22,0,0.75,79,0.0,0,94,29,Partly Cloudy
313,2006,11,9,23,0,0.8333333333333334,79,0.0,0,94,29,Fair
313,2006,11,9,24,0,0.9166666666666666,77,0.0,0,94,29,Fair
314,2006,11,10,1,0,1.0,77,0.0,0,94,29,Fair
314,2006,11,10,2,0,0.9166666666666666,75,0.0,0,100,29,Fair
314,2006,11,10,3,0,0.8333333333333334,75,0.0,0,100,29,Fair
314,2006,11,10,4,0,0.75,75,0.0,0,100,29,Fair
314,2006,11,10,5,0,0.6666666666666666,75,0.0,0,100,29,Partly Cloudy
314,2006,11,10,6,0,0.5833333333333334,73,0.0,0,100,29,Partly Cloudy
314,2006,11,10,7,1,0.5,73,0.0,0,100,29,Mostly Cloudy
314,2006,11,10,8,1,0.4166666666666667,75,0.0,0,100,29,Mostly Cloudy
314,2006,11,10,9,1,0.3333333333333333,77,0.0,0,94,29,Mostly Cloudy
314,2006,11,10,10,1,0.25,86,90.0,3,70,29,Mostly Cloudy
314,2006,11,10,11,1,0.16666666666666666,79,22.5,16,94,29,Mostly Cloudy
314,2006,11,10,12,1,0.08333333333333333,77,67.5,7,100,29,Mostly Cloudy
314,2006,11,10,13,1,0.0,79,90.0,6,94,29,Mostly Cloudy
314,2006,11,10,14,1,0.08333333333333333,84,45.0,8,84,29,Mostly Cloudy
314,2006,11,10,15,1,0.16666666666666666,86,90.0,112,74,29,Mostly Cloudy / Windy
314,2006,11,10,16,1,0.25,84,90.0,8,74,29,Mostly Cloudy
314,2006,11,10,17,1,0.3333333333333333,82,90.0,5,84,29,Mostly Cloudy
314,2006,11,10,18,1,0.4166666666666667,82,67.5,5,84,29,Mostly Cloudy
314,2006,11,10,19,0,0.5,81,0.0,0,89,29,Mostly Cloudy
314,2006,11,10,20,0,0.5833333333333334,79,0.0,0,94,29,Mostly Cloudy
314,2006,11,10,21,0,0.6666666666666666,79,0.0,0,89,29,Mostly Cloudy
314,2006,11,10,22,0,0.75,77,0.0,0,94,29,Mostly Cloudy
314,2006,11,10,23,0,0.8333333333333334,77,0.0,0,94,29,Mostly Cloudy
314,2006,11,10,24,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
315,2006,11,11,1,0,1.0,75,0.0,0,94,29,Mostly Cloudy
315,2006,11,11,2,0,0.9166666666666666,75,0.0,0,94,29,Mostly Cloudy
315,2006,11,11,3,0,0.8333333333333334,73,0.0,0,100,29,Mostly Cloudy
315,2006,11,11,4,0,0.75,73,0.0,0,100,29,Mostly Cloudy
315,2006,11,11,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
315,2006,11,11,6,0,0.5833333333333334,73,0.0,0,100,29,Partly Cloudy
315,2006,11,11,7,1,0.5,73,0.0,0,100,29,Partly Cloudy
315,2006,11,11,8,1,0.4166666666666667,73,0.0,0,100,29,Fair
315,2006,11,11,9,1,0.3333333333333333,81,0.0,0,84,29,Fair
315,2006,11,11,10,1,0.25,81,90.0,6,89,29,Mostly Cloudy
315,2006,11,11,11,1,0.16666666666666666,81,67.5,6,89,29,Mostly Cloudy
315,2006,11,11,12,1,0.08333333333333333,86,67.5,9,74,29,Mostly Cloudy
315,2006,11,11,13,1,0.0,82,157.5,15,79,29,Mostly Cloudy
315,2006,11,11,14,1,0.08333333333333333,86,45.0,12,70,29,Partly Cloudy
315,2006,11,11,15,1,0.16666666666666666,88,45.0,13,70,29,Mostly Cloudy
315,2006,11,11,16,1,0.25,88,67.5,14,66,29,Mostly Cloudy
315,2006,11,11,17,1,0.3333333333333333,88,67.5,9,66,29,Mostly Cloudy
315,2006,11,11,18,1,0.4166666666666667,84,90.0,8,74,29,Mostly Cloudy
315,2006,11,11,19,0,0.5,77,90.0,3,94,29,Mostly Cloudy
315,2006,11,11,20,0,0.5833333333333334,77,90.0,5,94,29,Partly Cloudy
315,2006,11,11,21,0,0.6666666666666666,77,0.0,0,94,29,Mostly Cloudy
315,2006,11,11,22,0,0.75,77,90.0,3,94,29,Partly Cloudy
315,2006,11,11,23,0,0.8333333333333334,77,0.0,0,94,29,Mostly Cloudy
315,2006,11,11,24,0,0.9166666666666666,77,0.0,0,94,29,Mostly Cloudy
316,2006,11,12,1,0,1.0,77,0.0,0,94,29,Mostly Cloudy
316,2006,11,12,2,0,0.9166666666666666,77,0.0,0,100,29,Partly Cloudy
316,2006,11,12,3,0,0.8333333333333334,77,67.5,6,94,29,Mostly Cloudy
316,2006,11,12,4,0,0.75,75,45.0,5,100,29,Mostly Cloudy
316,2006,11,12,5,0,0.6666666666666666,75,0.0,0,100,29,Mostly Cloudy
316,2006,11,12,6,0,0.5833333333333334,75,0.0,0,100,29,Mostly Cloudy
316,2006,11,12,7,1,0.5,75,0.0,0,100,29,Mostly Cloudy
316,2006,11,12,8,1,0.4166666666666667,77,0.0,0,100,29,Mostly Cloudy
316,2006,11,12,9,1,0.3333333333333333,73,67.5,12,94,29,Mostly Cloudy
316,2006,11,12,10,1,0.25,75,67.5,8,100,29,Mostly Cloudy
316,2006,11,12,11,1,0.16666666666666666,81,90.0,7,84,29,Mostly Cloudy
316,2006,11,12,12,1,0.08333333333333333,82,67.5,6,79,29,Mostly Cloudy
316,2006,11,12,13,1,0.0,84,90.0,7,74,29,Mostly Cloudy
316,2006,11,12,14,1,0.08333333333333333,86,112.5,7,74,29,Mostly Cloudy
316,2006,11,12,15,1,0.16666666666666666,81,0.0,0,84,0,Mostly Cloudy
316,2006,11,12,16,1,0.25,81,90.0,12,89,29,Mostly Cloudy
316,2006,11,12,17,1,0.3333333333333333,82,90.0,5,89,29,Mostly Cloudy
316,2006,11,12,18,1,0.4166666666666667,81,67.5,5,84,29,Mostly Cloudy
316,2006,11,12,19,0,0.5,79,90.0,3,94,29,Mostly Cloudy
316,2006,11,12,20,0,0.5833333333333334,79,90.0,3,89,29,Mostly Cloudy
316,2006,11,12,21,0,0.6666666666666666,77,0.0,0,94,29,Mostly Cloudy
316,2006,11,12,22,0,0.75,77,0.0,0,94,29,Mostly Cloudy
316,2006,11,12,23,0,0.8333333333333334,79,0.0,0,89,29,Mostly Cloudy
316,2006,11,12,24,0,0.9166666666666666,77,0.0,0,94,29,Mostly Cloudy
317,2006,11,13,1,0,1.0,77,0.0,0,94,29,Mostly Cloudy
317,2006,11,13,2,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
317,2006,11,13,3,0,0.8333333333333334,75,0.0,0,94,29,Mostly Cloudy
317,2006,11,13,4,0,0.75,77,0.0,0,94,29,Mostly Cloudy
317,2006,11,13,5,0,0.6666666666666666,75,0.0,0,100,29,Partly Cloudy
317,2006,11,13,6,0,0.5833333333333334,75,0.0,0,100,29,Mostly Cloudy
317,2006,11,13,7,1,0.5,75,0.0,0,94,29,Mostly Cloudy
317,2006,11,13,8,1,0.4166666666666667,77,0.0,0,89,29,Partly Cloudy
317,2006,11,13,9,1,0.3333333333333333,82,0.0,0,74,29,Mostly Cloudy
317,2006,11,13,11,1,0.16666666666666666,88,112.5,6,66,29,Partly Cloudy
317,2006,11,13,12,1,0.08333333333333333,90,157.5,7,62,29,Mostly Cloudy
317,2006,11,13,13,1,0.0,91,90.0,8,59,29,Mostly Cloudy
317,2006,11,13,14,1,0.08333333333333333,79,292.5,16,94,29,Mostly Cloudy
317,2006,11,13,15,1,0.16666666666666666,75,270.0,8,100,29,Mostly Cloudy
317,2006,11,13,16,1,0.25,75,270.0,6,100,29,Mostly Cloudy
317,2006,11,13,17,1,0.3333333333333333,79,0.0,0,89,29,Mostly Cloudy
317,2006,11,13,18,1,0.4166666666666667,79,0.0,0,89,29,Mostly Cloudy
317,2006,11,13,19,0,0.5,77,0.0,0,100,29,Partly Cloudy
317,2006,11,13,20,0,0.5833333333333334,77,0.0,0,100,29,Mostly Cloudy
317,2006,11,13,21,0,0.6666666666666666,77,0.0,0,100,29,Mostly Cloudy
317,2006,11,13,22,0,0.75,77,0.0,0,100,29,Mostly Cloudy
317,2006,11,13,23,0,0.8333333333333334,77,0.0,0,100,29,Mostly Cloudy
317,2006,11,13,24,0,0.9166666666666666,77,0.0,0,100,29,Mostly Cloudy
318,2006,11,14,1,0,1.0,75,0.0,0,100,29,Partly Cloudy
318,2006,11,14,2,0,0.9166666666666666,75,0.0,0,100,29,Partly Cloudy
318,2006,11,14,3,0,0.8333333333333334,73,0.0,0,100,29,Partly Cloudy
318,2006,11,14,4,0,0.75,73,0.0,0,100,29,Partly Cloudy
318,2006,11,14,5,0,0.6666666666666666,73,0.0,0,100,29,Partly Cloudy
318,2006,11,14,6,0,0.5833333333333334,73,0.0,0,100,29,Partly Cloudy
318,2006,11,14,7,1,0.5,73,0.0,0,100,29,Partly Cloudy
318,2006,11,14,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
318,2006,11,14,9,1,0.3333333333333333,81,0.0,0,84,29,Mostly Cloudy
318,2006,11,14,10,1,0.25,84,112.5,3,79,29,Mostly Cloudy
318,2006,11,14,11,1,0.16666666666666666,86,112.5,7,70,29,Mostly Cloudy
318,2006,11,14,12,1,0.08333333333333333,90,112.5,7,62,29,Mostly Cloudy
318,2006,11,14,13,1,0.0,90,90.0,6,59,29,Mostly Cloudy
318,2006,11,14,14,1,0.08333333333333333,91,90.0,12,55,29,Mostly Cloudy
318,2006,11,14,15,1,0.16666666666666666,90,90.0,13,62,29,Partly Cloudy
318,2006,11,14,16,1,0.25,86,90.0,10,66,29,Partly Cloudy
318,2006,11,14,17,1,0.3333333333333333,81,247.5,10,89,29,Partly Cloudy
318,2006,11,14,18,1,0.4166666666666667,79,0.0,0,89,29,Partly Cloudy
318,2006,11,14,19,0,0.5,77,0.0,0,89,29,Partly Cloudy
318,2006,11,14,20,0,0.5833333333333334,77,0.0,0,89,29,Fair
318,2006,11,14,21,0,0.6666666666666666,75,0.0,0,100,29,Partly Cloudy
318,2006,11,14,22,0,0.75,77,0.0,0,94,29,Fair
318,2006,11,14,23,0,0.8333333333333334,75,0.0,0,100,29,Fair
318,2006,11,14,24,0,0.9166666666666666,77,0.0,0,94,29,Fair
319,2006,11,15,1,0,1.0,75,0.0,0,100,29,Fair
319,2006,11,15,2,0,0.9166666666666666,75,0.0,0,100,29,Fair
319,2006,11,15,3,0,0.8333333333333334,75,0.0,0,100,29,Fair
319,2006,11,15,4,0,0.75,75,0.0,0,100,29,Fair
319,2006,11,15,5,0,0.6666666666666666,75,0.0,0,100,29,Fair
319,2006,11,15,6,0,0.5833333333333334,75,0.0,0,100,29,Partly Cloudy
319,2006,11,15,7,1,0.5,75,0.0,0,100,29,Fair
319,2006,11,15,8,1,0.4166666666666667,77,0.0,0,94,29,Fair
319,2006,11,15,9,1,0.3333333333333333,81,0.0,0,89,29,Fair
319,2006,11,15,10,1,0.25,86,90.0,7,74,29,Mostly Cloudy
319,2006,11,15,11,1,0.16666666666666666,88,90.0,8,66,29,Mostly Cloudy
319,2006,11,15,12,1,0.08333333333333333,86,112.5,7,70,29,Mostly Cloudy
319,2006,11,15,13,1,0.0,88,90.0,8,66,29,Mostly Cloudy
319,2006,11,15,14,1,0.08333333333333333,90,112.5,9,62,29,Partly Cloudy
319,2006,11,15,15,1,0.16666666666666666,86,90.0,7,66,29,Partly Cloudy
319,2006,11,15,16,1,0.25,82,270.0,8,79,29,Partly Cloudy
319,2006,11,15,17,1,0.3333333333333333,82,225.0,5,79,0,Partly Cloudy
319,2006,11,15,18,1,0.4166666666666667,84,0.0,0,74,29,Partly Cloudy
319,2006,11,15,19,0,0.5,81,0.0,0,89,29,Mostly Cloudy
319,2006,11,15,20,0,0.5833333333333334,81,0.0,0,89,29,Partly Cloudy
319,2006,11,15,21,0,0.6666666666666666,79,0.0,0,94,29,Partly Cloudy
319,2006,11,15,22,0,0.75,77,0.0,0,94,29,Partly Cloudy
319,2006,11,15,23,0,0.8333333333333334,77,0.0,0,94,29,Partly Cloudy
319,2006,11,15,24,0,0.9166666666666666,77,0.0,0,94,29,Partly Cloudy
320,2006,11,16,1,0,1.0,75,0.0,0,100,29,Partly Cloudy
320,2006,11,16,2,0,0.9166666666666666,75,0.0,0,100,29,Partly Cloudy
320,2006,11,16,3,0,0.8333333333333334,75,0.0,0,100,29,Partly Cloudy
320,2006,11,16,4,0,0.75,75,0.0,0,94,29,Partly Cloudy
320,2006,11,16,5,0,0.6666666666666666,73,0.0,0,100,29,Partly Cloudy
320,2006,11,16,6,0,0.5833333333333334,75,0.0,0,94,29,Partly Cloudy
320,2006,11,16,7,1,0.5,75,0.0,0,94,29,Mostly Cloudy
320,2006,11,16,8,1,0.4166666666666667,77,0.0,0,94,29,Mostly Cloudy
320,2006,11,16,9,1,0.3333333333333333,81,67.5,3,84,29,Mostly Cloudy
320,2006,11,16,10,1,0.25,86,90.0,8,74,29,Mostly Cloudy
320,2006,11,16,11,1,0.16666666666666666,88,67.5,8,70,29,Mostly Cloudy
320,2006,11,16,12,1,0.08333333333333333,88,67.5,9,66,29,Mostly Cloudy
320,2006,11,16,13,1,0.0,88,112.5,7,62,29,Mostly Cloudy
320,2006,11,16,14,1,0.08333333333333333,90,90.0,12,62,29,Mostly Cloudy
320,2006,11,16,15,1,0.16666666666666666,81,45.0,13,94,29,Mostly Cloudy
320,2006,11,16,16,1,0.25,81,67.5,6,89,29,Mostly Cloudy
320,2006,11,16,17,1,0.3333333333333333,81,202.5,6,89,29,Mostly Cloudy
320,2006,11,16,18,1,0.4166666666666667,81,90.0,6,89,29,Mostly Cloudy
320,2006,11,16,19,0,0.5,79,0.0,0,94,29,Mostly Cloudy
320,2006,11,16,20,0,0.5833333333333334,79,0.0,0,94,29,Mostly Cloudy
320,2006,11,16,21,0,0.6666666666666666,79,0.0,0,89,29,Mostly Cloudy
320,2006,11,16,22,0,0.75,77,0.0,0,94,29,Partly Cloudy
320,2006,11,16,23,0,0.8333333333333334,75,0.0,0,100,29,Fair
320,2006,11,16,24,0,0.9166666666666666,75,0.0,0,100,29,Fair
321,2006,11,17,1,0,1.0,75,0.0,0,94,29,Partly Cloudy
321,2006,11,17,2,0,0.9166666666666666,73,0.0,0,100,29,Partly Cloudy
321,2006,11,17,3,0,0.8333333333333334,73,0.0,0,100,29,Partly Cloudy
321,2006,11,17,4,0,0.75,73,0.0,0,100,29,Partly Cloudy
321,2006,11,17,5,0,0.6666666666666666,73,0.0,0,100,29,Mostly Cloudy
321,2006,11,17,6,0,0.5833333333333334,73,0.0,0,94,29,Mostly Cloudy
321,2006,11,17,7,1,0.5,73,0.0,0,94,29,Mostly Cloudy
321,2006,11,17,8,1,0.4166666666666667,75,0.0,0,94,29,Mostly Cloudy
321,2006,11,17,9,1,0.3333333333333333,81,0.0,0,84,29,Mostly Cloudy
321,2006,11,17,10,1,0.25,84,90.0,7,79,29,Mostly Cloudy
321,2006,11,17,11,1,0.16666666666666666,88,112.5,6,70,29,Mostly Cloudy
321,2006,11,17,12,1,0.08333333333333333,82,67.5,13,79,29,Mostly Cloudy
321,2006,11,17,13,1,0.0,79,67.5,10,89,29,Mostly Cloudy
321,2006,11,17,14,1,0.08333333333333333,77,90.0,10,94,29,Mostly Cloudy
321,2006,11,17,16,1,0.25,75,0.0,0,100,29,Mostly Cloudy
321,2006,11,17,17,1,0.3333333333333333,82,67.5,5,84,29,Mostly Cloudy
321,2006,11,17,18,1,0.4166666666666667,81,90.0,5,89,29,Mostly Cloudy
321,2006,11,17,19,0,0.5,79,0.0,0,94,29,Mostly Cloudy
321,2006,11,17,20,0,0.5833333333333334,79,0.0,0,94,29,Mostly Cloudy
321,2006,11,17,21,0,0.6666666666666666,77,0.0,0,94,29,Mostly Cloudy
321,2006,11,17,22,0,0.75,77,0.0,0,94,29,Mostly Cloudy
321,2006,11,17,23,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
321,2006,11,17,24,0,0.9166666666666666,75,0.0,0,100,29,Mostly Cloudy
322,2006,11,18,1,0,1.0,75,0.0,0,94,29,Mostly Cloudy
322,2006,11,18,2,0,0.9166666666666666,75,0.0,0,94,29,Mostly Cloudy
322,2006,11,18,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
322,2006,11,18,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
322,2006,11,18,5,0,0.6666666666666666,75,0.0,0,100,29,Partly Cloudy
322,2006,11,18,6,0,0.5833333333333334,75,0.0,0,94,29,Partly Cloudy
322,2006,11,18,7,1,0.5,75,0.0,0,94,29,Mostly Cloudy
322,2006,11,18,8,1,0.4166666666666667,77,0.0,0,94,29,Mostly Cloudy
322,2006,11,18,9,1,0.3333333333333333,81,90.0,5,89,29,Mostly Cloudy
322,2006,11,18,10,1,0.25,86,90.0,7,74,29,Mostly Cloudy
322,2006,11,18,11,1,0.16666666666666666,86,112.5,9,70,29,Mostly Cloudy
322,2006,11,18,12,1,0.08333333333333333,88,90.0,9,66,29,Mostly Cloudy
322,2006,11,18,13,1,0.0,81,67.5,8,89,29,Mostly Cloudy
322,2006,11,18,14,1,0.08333333333333333,82,45.0,9,84,29,Mostly Cloudy
322,2006,11,18,15,1,0.16666666666666666,86,90.0,7,70,29,Mostly Cloudy
322,2006,11,18,16,1,0.25,86,90.0,7,70,29,Mostly Cloudy
322,2006,11,18,17,1,0.3333333333333333,84,90.0,9,70,29,Mostly Cloudy
322,2006,11,18,18,1,0.4166666666666667,82,90.0,7,79,29,Mostly Cloudy
322,2006,11,18,20,0,0.5833333333333334,79,0.0,0,89,29,Mostly Cloudy
322,2006,11,18,21,0,0.6666666666666666,79,0.0,0,89,29,Mostly Cloudy
322,2006,11,18,22,0,0.75,79,0.0,0,89,29,Mostly Cloudy
322,2006,11,18,23,0,0.8333333333333334,79,0.0,0,89,29,Mostly Cloudy
322,2006,11,18,24,0,0.9166666666666666,79,0.0,0,89,29,Mostly Cloudy
323,2006,11,19,1,0,1.0,75,0.0,0,94,29,Mostly Cloudy
323,2006,11,19,2,0,0.9166666666666666,75,0.0,0,94,29,Mostly Cloudy
323,2006,11,19,3,0,0.8333333333333334,75,0.0,0,100,29,Mostly Cloudy
323,2006,11,19,4,0,0.75,75,0.0,0,100,29,Mostly Cloudy
323,2006,11,19,5,0,0.6666666666666666,75,0.0,0,100,29,Partly Cloudy
323,2006,11,19,6,0,0.5833333333333334,75,0.0,0,94,29,Partly Cloudy
323,2006,11,19,7,1,0.5,75,0.0,0,94,29,Mostly Cloudy
323,2006,11,19,8,1,0.4166666666666667,77,0.0,0,94,29,Mostly Cloudy
323,2006,11,19,9,1,0.3333333333333333,81,90.0,5,89,29,Mostly Cloudy
