Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated,day_of_year_sin,day_of_year_cos,hour_sin,hour_cos
1.0,0.4213408872211241,0.3333333333333335,0.7714285714285714,0.6162790697674418,0.35000000000000003,0.5619047619047635,6518,-0.6084768701151264,0.7935716089521472,-0.8660254037844385,-0.5000000000000004
0.0,0.6981735195816803,0.3333333333333335,0.7714285714285714,0.9534883720930232,0.5,0.5714285714285694,0,-0.6084768701151264,0.7935716089521472,-0.9659258262890684,0.2588190451025203
0.0,0.9750061519422363,0.3333333333333335,0.7714285714285714,1.0,0.0,0.5809523809523789,0,-0.6084768701151264,0.7935716089521472,-0.5000000000000004,0.8660254037844384
0.0,0.873511209515177,0.38888888888888884,0.45714285714285713,0.9186046511627906,0.125,0.5619047619047635,0,-0.594726686960764,0.8039279618328208,0.25881904510252074,0.9659258262890683
0.0,0.5957464809438019,0.38888888888888884,0.45714285714285713,0.872093023255814,0.15000000000000002,0.5333333333333314,0,-0.594726686960764,0.8039279618328208,0.8660254037844386,0.5000000000000001
1.0,0.31798175237242654,0.38888888888888884,0.45714285714285713,0.9534883720930232,0.125,0.5333333333333314,377,-0.594726686960764,0.8039279618328208,0.9659258262890683,-0.25881904510252063
1.0,0.04021702380105128,0.38888888888888884,0.45714285714285713,0.6744186046511627,0.17500000000000002,0.5523809523809504,15727,-0.594726686960764,0.8039279618328208,0.49999999999999994,-0.8660254037844387
1.0,0.14515036619465896,0.38888888888888884,0.45714285714285713,0.48837209302325585,0.0,0.5047619047619065,21630,-0.594726686960764,0.8039279618328208,-0.2588190451025208,-0.9659258262890683
1.0,0.4229150947660342,0.38888888888888884,0.45714285714285713,0.4186046511627907,0.0,0.485714285714284,5778,-0.594726686960764,0.8039279618328208,-0.8660254037844385,-0.5000000000000004
0.0,0.7006798233374095,0.38888888888888884,0.45714285714285713,0.7441860465116279,0.0,0.5047619047619065,0,-0.594726686960764,0.8039279618328208,-0.9659258262890684,0.2588190451025203
0.0,0.9784445519087847,0.38888888888888884,0.45714285714285713,0.7325581395348837,0.0,0.5428571428571445,0,-0.594726686960764,0.8039279618328208,-0.5000000000000004,0.8660254037844384
0.0,0.876607894035261,0.3333333333333335,0.39999999999999997,0.8372093023255813,0.0,0.5428571428571445,0,-0.5808002734538013,0.8140460935082175,0.25881904510252074,0.9659258262890683
0.0,0.598374758885942,0.3333333333333335,0.39999999999999997,0.872093023255814,0.125,0.5428571428571445,0,-0.5808002734538013,0.8140460935082175,0.8660254037844386,0.5000000000000001
1.0,0.32014162465324675,0.3333333333333335,0.39999999999999997,0.872093023255814,0.07500000000000001,0.5523809523809504,0,-0.5808002734538013,0.8140460935082175,0.9659258262890683,-0.25881904510252063
1.0,0.04190849042055141,0.3333333333333335,0.39999999999999997,0.8023255813953487,0.15000000000000002,0.5619047619047635,11153,-0.5808002734538013,0.8140460935082175,0.49999999999999994,-0.8660254037844387
1.0,0.1439273061531024,0.3333333333333335,0.39999999999999997,0.7674418604651163,0.125,0.5238095238095255,13434,-0.5808002734538013,0.8140460935082175,-0.2588190451025208,-0.9659258262890683
1.0,0.4221604403857978,0.3333333333333335,0.39999999999999997,0.5581395348837208,0.07500000000000001,0.4952380952380935,1789,-0.5808002734538013,0.8140460935082175,-0.8660254037844385,-0.5000000000000004
0.0,0.7003935755351165,0.3333333333333335,0.39999999999999997,0.6162790697674418,0.0,0.5047619047619065,0,-0.5808002734538013,0.8140460935082175,-0.9659258262890684,0.2588190451025203
0.0,0.978626709767812,0.3333333333333335,0.39999999999999997,0.7441860465116279,0.0,0.4952380952380935,0,-0.5808002734538013,0.8140460935082175,-0.5000000000000004,0.8660254037844384
0.0,0.8781666885542634,0.36111111111111116,0.9999999999999999,0.7325581395348837,0.0,0.5047619047619065,0,-0.5667017562911184,0.8239230057575536,0.25881904510252074,0.9659258262890683
0.0,0.5994635656512833,0.36111111111111116,0.9999999999999999,0.8023255813953487,0.0,0.5238095238095255,0,-0.5667017562911184,0.8239230057575536,0.8660254037844386,0.5000000000000001
1.0,0.3207604427483034,0.36111111111111116,0.9999999999999999,0.8023255813953487,0.0,0.5333333333333314,80,-0.5667017562911184,0.8239230057575536,0.9659258262890683,-0.25881904510252063
1.0,0.04205731984532333,0.36111111111111116,0.9999999999999999,0.8488372093023255,0.17500000000000002,0.5428571428571445,618,-0.5667017562911184,0.8239230057575536,0.49999999999999994,-0.8660254037844387
1.0,0.14424846448199166,0.36111111111111116,0.9999999999999999,0.7093023255813953,0.0,0.5047619047619065,2606,-0.5667017562911184,0.8239230057575536,-0.2588190451025208,-0.9659258262890683
1.0,0.42295158738497174,0.36111111111111116,0.9999999999999999,0.7790697674418605,0.15000000000000002,0.47619047619047805,915,-0.5667017562911184,0.8239230057575536,-0.8660254037844385,-0.5000000000000004
0.0,0.7016547102879517,0.36111111111111116,0.9999999999999999,0.7093023255813953,0.0,0.45714285714285907,0,-0.5667017562911184,0.8239230057575536,-0.9659258262890684,0.2588190451025203
0.0,0.9803578331909316,0.36111111111111116,0.9999999999999999,0.8023255813953487,0.17500000000000002,0.45714285714285907,0,-0.5667017562911184,0.8239230057575536,-0.5000000000000004,0.8660254037844384
0.0,0.8813001305975063,0.36111111111111116,0.9428571428571428,0.7674418604651163,0.07500000000000001,0.4380952380952401,0,-0.5524353131676203,0.8335557718385695,0.25881904510252074,0.9659258262890683
0.0,0.6016522510784835,0.36111111111111116,0.9428571428571428,0.8023255813953487,0.15000000000000002,0.39047619047619264,0,-0.5524353131676203,0.8335557718385695,0.8660254037844386,0.5000000000000001
1.0,0.32200437155946077,0.36111111111111116,0.9428571428571428,0.8023255813953487,0.0,0.3523809523809547,69,-0.5524353131676203,0.8335557718385695,0.9659258262890683,-0.25881904510252063
1.0,0.042356492040437975,0.36111111111111116,0.9428571428571428,0.7441860465116279,0.0,0.3809523809523796,1340,-0.5524353131676203,0.8335557718385695,0.49999999999999994,-0.8660254037844387
1.0,0.14489404798629615,0.36111111111111116,0.9428571428571428,0.8837209302325582,0.0,0.3809523809523796,2726,-0.5524353131676203,0.8335557718385695,-0.2588190451025208,-0.9659258262890683
1.0,0.42454192750531894,0.36111111111111116,0.9428571428571428,0.8372093023255813,0.0,0.39047619047619264,68,-0.5524353131676203,0.8335557718385695,-0.8660254037844385,-0.5000000000000004
0.0,0.7041898070243418,0.36111111111111116,0.9428571428571428,0.8837209302325582,0.0,0.4190476190476211,0,-0.5524353131676203,0.8335557718385695,-0.9659258262890684,0.2588190451025203
0.0,0.9838376865433643,0.36111111111111116,0.9428571428571428,0.8837209302325582,0.0,0.44761904761904603,0,-0.5524353131676203,0.8335557718385695,-0.5000000000000004,0.8660254037844384
0.0,0.8844310684250621,0.38888888888888884,0.7999999999999999,0.9186046511627906,0.0,0.47619047619047805,0,-0.5380051715382992,0.8429415373547832,0.25881904510252074,0.9659258262890683
0.0,0.6043084044610565,0.38888888888888884,0.7999999999999999,0.9186046511627906,0.225,0.4952380952380935,0,-0.5380051715382992,0.8429415373547832,0.8660254037844386,0.5000000000000001
1.0,0.3241857414136744,0.38888888888888884,0.7999999999999999,0.8837209302325582,0.15000000000000002,0.5428571428571445,0,-0.5380051715382992,0.8429415373547832,0.9659258262890683,-0.25881904510252063
1.0,0.04406307744966873,0.38888888888888884,0.7999999999999999,0.8488372093023255,0.17500000000000002,0.5904761904761919,13893,-0.5380051715382992,0.8429415373547832,0.49999999999999994,-0.8660254037844387
1.0,0.14366224702204827,0.38888888888888884,0.7999999999999999,0.7674418604651163,0.275,0.5809523809523789,11407,-0.5380051715382992,0.8429415373547832,-0.2588190451025208,-0.9659258262890683
1.0,0.423784910986054,0.38888888888888884,0.7999999999999999,0.7441860465116279,0.275,0.5999999999999979,633,-0.5380051715382992,0.8429415373547832,-0.8660254037844385,-0.5000000000000004
0.0,0.703907574033436,0.38888888888888884,0.7999999999999999,0.7674418604651163,0.25,0.6380952380952358,0,-0.5380051715382992,0.8429415373547832,-0.9659258262890684,0.2588190451025203
0.0,0.9840302370808179,0.38888888888888884,0.7999999999999999,0.8023255813953487,0.2,0.6857142857142833,0,-0.5380051715382992,0.8429415373547832,-0.5000000000000004,0.8660254037844384
0.0,0.8860137721541611,0.3055555555555556,0.6571428571428571,0.8372093023255813,0.125,0.7047619047619023,0,-0.5234156073655503,0.8520775211013093,0.25881904510252074,0.9659258262890683
0.0,0.6054147095710054,0.3055555555555556,0.6571428571428571,0.8023255813953487,0.07500000000000001,0.7047619047619023,0,-0.5234156073655503,0.8520775211013093,0.8660254037844386,0.5000000000000001
1.0,0.3248156469878496,0.3055555555555556,0.6571428571428571,0.8372093023255813,0.07500000000000001,0.7333333333333343,11,-0.5234156073655503,0.8520775211013093,0.9659258262890683,-0.25881904510252063
1.0,0.044216584404693775,0.3055555555555556,0.6571428571428571,0.8023255813953487,0.07500000000000001,0.7809523809523817,1353,-0.5234156073655503,0.8520775211013093,0.49999999999999994,-0.8660254037844387
1.0,0.143985139602797,0.3055555555555556,0.6571428571428571,0.8023255813953487,0.125,0.7238095238095212,10939,-0.5234156073655503,0.8520775211013093,-0.2588190451025208,-0.9659258262890683
1.0,0.4245842021859529,0.3055555555555556,0.6571428571428571,0.7441860465116279,0.07500000000000001,0.6857142857142833,4273,-0.5234156073655503,0.8520775211013093,-0.8660254037844385,-0.5000000000000004
0.0,0.7051832647691086,0.3055555555555556,0.6571428571428571,0.8837209302325582,0.2,0.7047619047619023,0,-0.5234156073655503,0.8520775211013093,-0.9659258262890684,0.2588190451025203
0.0,0.9857823273522645,0.3055555555555556,0.6571428571428571,0.9534883720930232,0.0,0.7047619047619023,0,-0.5234156073655503,0.8520775211013093,-0.5000000000000004,0.8660254037844384
0.0,0.8891953846010614,0.41666666666666674,0.3142857142857143,0.9186046511627906,0.0,0.6761904761904773,0,-0.5086709438521042,0.8609610158889945,0.25881904510252074,0.9659258262890683
0.0,0.6076386455921591,0.41666666666666674,0.3142857142857143,0.9534883720930232,0.125,0.6571428571428584,0,-0.5086709438521042,0.8609610158889945,0.8660254037844386,0.5000000000000001
1.0,0.044525168490978186,0.41666666666666674,0.3142857142857143,0.7674418604651163,0.2,0.6761904761904773,7229,-0.5086709438521042,0.8609610158889945,0.49999999999999994,-0.8660254037844387
1.0,0.14463423102563544,0.41666666666666674,0.3142857142857143,0.7093023255813953,0.0,0.6095238095238109,18371,-0.5086709438521042,0.8609610158889945,-0.2588190451025208,-0.9659258262890683
1.0,0.4261909700345377,0.41666666666666674,0.3142857142857143,0.46511627906976744,0.0,0.5904761904761919,5918,-0.5086709438521042,0.8609610158889945,-0.8660254037844385,-0.5000000000000004
0.0,0.7077477081268164,0.41666666666666674,0.3142857142857143,0.6511627906976745,0.0,0.5999999999999979,0,-0.5086709438521042,0.8609610158889945,-0.9659258262890684,0.2588190451025203
0.0,0.9893044471357185,0.41666666666666674,0.3142857142857143,0.6744186046511627,0.07500000000000001,0.6380952380952358,0,-0.5086709438521042,0.8609610158889945,-0.5000000000000004,0.8660254037844384
0.0,0.8923612265388482,0.36111111111111116,0.1714285714285714,0.7674418604651163,0.0,0.6571428571428584,0,-0.49377555015997737,0.8695893893466109,0.25881904510252074,0.9659258262890683
0.0,0.6103231941407483,0.36111111111111116,0.1714285714285714,0.8837209302325582,0.07500000000000001,0.6380952380952358,0,-0.49377555015997737,0.8695893893466109,0.8660254037844386,0.5000000000000001
1.0,0.3282851626592722,0.36111111111111116,0.1714285714285714,0.9186046511627906,0.07500000000000001,0.6285714285714299,191,-0.49377555015997737,0.8695893893466109,0.9659258262890683,-0.25881904510252063
1.0,0.04624713026117235,0.36111111111111116,0.1714285714285714,0.8023255813953487,0.125,0.6476190476190489,14064,-0.49377555015997737,0.8695893893466109,0.49999999999999994,-0.8660254037844387
1.0,0.1433935635612624,0.36111111111111116,0.1714285714285714,0.7093023255813953,0.15000000000000002,0.6095238095238109,20574,-0.49377555015997737,0.8695893893466109,-0.2588190451025208,-0.9659258262890683
1.0,0.42543159595936225,0.36111111111111116,0.1714285714285714,0.7093023255813953,0.0,0.5809523809523789,5548,-0.49377555015997737,0.8695893893466109,-0.8660254037844385,-0.5000000000000004
0.0,0.7074696274408384,0.36111111111111116,0.1714285714285714,0.6162790697674418,0.0,0.5999999999999979,0,-0.49377555015997737,0.8695893893466109,-0.9659258262890684,0.2588190451025203
0.0,0.9895076598389382,0.36111111111111116,0.1714285714285714,0.8023255813953487,0.07500000000000001,0.6190476190476168,0,-0.49377555015997737,0.8695893893466109,-0.5000000000000004,0.8660254037844384
0.0,0.8939683500373916,0.3055555555555556,0.7714285714285714,0.9186046511627906,0.0,0.6190476190476168,0,-0.4787338401157883,0.8779600847008883,0.25881904510252074,0.9659258262890683
0.0,0.61144737524423,0.3055555555555556,0.7714285714285714,1.0,0.15000000000000002,0.6190476190476168,0,-0.4787338401157883,0.8779600847008883,0.8660254037844386,0.5000000000000001
1.0,0.3289264013676919,0.3055555555555556,0.7714285714285714,1.0,0.07500000000000001,0.6285714285714299,0,-0.4787338401157883,0.8779600847008883,0.9659258262890683,-0.25881904510252063
1.0,0.04640542749115389,0.3055555555555556,0.7714285714285714,0.9534883720930232,0.17500000000000002,0.6666666666666679,2184,-0.4787338401157883,0.8779600847008883,0.49999999999999994,-0.8660254037844387
1.0,0.14371820780971908,0.3055555555555556,0.7714285714285714,0.8372093023255813,0.225,0.6285714285714299,2907,-0.4787338401157883,0.8779600847008883,-0.2588190451025208,-0.9659258262890683
1.0,0.4262391816862572,0.3055555555555556,0.7714285714285714,0.7674418604651163,0.275,0.6190476190476168,469,-0.4787338401157883,0.8779600847008883,-0.8660254037844385,-0.5000000000000004
0.0,0.7087601555627951,0.3055555555555556,0.7714285714285714,0.7674418604651163,0.225,0.6095238095238109,0,-0.4787338401157883,0.8779600847008883,-0.9659258262890684,0.2588190451025203
0.0,0.9912811294393332,0.3055555555555556,0.7714285714285714,0.7674418604651163,0.225,0.6380952380952358,0,-0.4787338401157883,0.8779600847008883,-0.5000000000000004,0.8660254037844384
0.0,0.8955809861102916,0.38888888888888884,0.7714285714285714,0.8023255813953487,0.225,0.6476190476190489,0,-0.4635502709028512,0.8860706215341378,0.25881904510252074,0.9659258262890683
0.0,0.6125754134998387,0.38888888888888884,0.7714285714285714,0.8372093023255813,0.275,0.6571428571428584,0,-0.4635502709028512,0.8860706215341378,0.8660254037844386,0.5000000000000001
1.0,0.3295698408893858,0.38888888888888884,0.7714285714285714,0.9534883720930232,0.2,0.6666666666666679,0,-0.4635502709028512,0.8860706215341378,0.9659258262890683,-0.25881904510252063
1.0,0.04656426827893279,0.38888888888888884,0.7714285714285714,0.7790697674418605,0.225,0.6857142857142833,10230,-0.4635502709028512,0.8860706215341378,0.49999999999999994,-0.8660254037844387
1.0,0.1440439657558551,0.38888888888888884,0.7714285714285714,0.7093023255813953,0.125,0.6285714285714299,19145,-0.4635502709028512,0.8860706215341378,-0.2588190451025208,-0.9659258262890683
1.0,0.4270495383663081,0.38888888888888884,0.7714285714285714,0.6511627906976745,0.25,0.6380952380952358,5666,-0.4635502709028512,0.8860706215341378,-0.8660254037844385,-0.5000000000000004
0.0,0.710055110976761,0.38888888888888884,0.7714285714285714,0.8372093023255813,0.125,0.6476190476190489,0,-0.4635502709028512,0.8860706215341378,-0.9659258262890684,0.2588190451025203
0.0,0.9930606835872141,0.38888888888888884,0.7714285714285714,0.8837209302325582,0.0,0.6761904761904773,0,-0.4635502709028512,0.8860706215341378,-0.5000000000000004,0.8660254037844384
0.0,0.8987741186826516,0.3055555555555556,0.9142857142857143,0.8837209302325582,0.125,0.6571428571428584,0,-0.4482293417404106,0.893918596519257,0.25881904510252074,0.9659258262890683
0.0,0.6152822827498182,0.3055555555555556,0.9142857142857143,0.9186046511627906,0.0,0.6666666666666679,0,-0.4482293417404106,0.893918596519257,0.8660254037844386,0.5000000000000001
1.0,0.3317904459003611,0.3055555555555556,0.9142857142857143,1.0,0.0,0.6857142857142833,0,-0.4482293417404106,0.893918596519257,0.9659258262890683,-0.25881904510252063
1.0,0.048298609967527696,0.3055555555555556,0.9142857142857143,1.0,0.07500000000000001,0.6857142857142833,5857,-0.4482293417404106,0.893918596519257,0.49999999999999994,-0.8660254037844387
1.0,0.14279588830626427,0.3055555555555556,0.9142857142857143,0.7674418604651163,0.125,0.6095238095238109,14677,-0.4482293417404106,0.893918596519257,-0.2588190451025208,-0.9659258262890683
1.0,0.4262877251557214,0.3055555555555556,0.9142857142857143,0.6395348837209303,0.07500000000000001,0.5904761904761919,3724,-0.4482293417404106,0.893918596519257,-0.8660254037844385,-0.5000000000000004
0.0,0.7097795610885547,0.3055555555555556,0.9142857142857143,0.8372093023255813,0.15000000000000002,0.5809523809523789,0,-0.4482293417404106,0.893918596519257,-0.9659258262890684,0.2588190451025203
0.0,0.9932713979380118,0.3055555555555556,0.9142857142857143,0.8023255813953487,0.17500000000000002,0.5714285714285694,0,-0.4482293417404106,0.893918596519257,-0.5000000000000004,0.8660254037844384
0.0,0.9004005783561293,0.3333333333333335,0.14285714285714285,0.7325581395348837,0.275,0.5523809523809504,0,-0.4327755925504317,0.9015016841318838,0.25881904510252074,0.9659258262890683
0.0,0.6164208035129666,0.3333333333333335,0.14285714285714285,0.7674418604651163,0.325,0.5428571428571445,0,-0.4327755925504317,0.9015016841318838,0.8660254037844386,0.5000000000000001
1.0,0.3324410295864275,0.3333333333333335,0.14285714285714285,0.7674418604651163,0.325,0.5523809523809504,188,-0.4327755925504317,0.9015016841318838,0.9659258262890683,-0.25881904510252063
1.0,0.04846125565988838,0.3333333333333335,0.14285714285714285,0.7325581395348837,0.17500000000000002,0.5619047619047635,13982,-0.4327755925504317,0.9015016841318838,0.49999999999999994,-0.8660254037844387
1.0,0.14312118060760928,0.3333333333333335,0.14285714285714285,0.5813953488372092,0.15000000000000002,0.5238095238095255,21285,-0.4327755925504317,0.9015016841318838,-0.2588190451025208,-0.9659258262890683
1.0,0.4271009545341484,0.3333333333333335,0.14285714285714285,0.6162790697674418,0.0,0.4952380952380935,5652,-0.4327755925504317,0.9015016841318838,-0.8660254037844385,-0.5000000000000004
0.0,0.7110807284606875,0.3333333333333335,0.14285714285714285,0.8023255813953487,0.125,0.5142857142857125,0,-0.4327755925504317,0.9015016841318838,-0.9659258262890684,0.2588190451025203
0.0,0.9950605023872267,0.3333333333333335,0.14285714285714285,0.7325581395348837,0.0,0.5714285714285694,0,-0.4327755925504317,0.9015016841318838,-0.5000000000000004,0.8660254037844384
0.0,0.9036130315208223,0.3333333333333335,0.39999999999999997,0.8023255813953487,0.125,0.5999999999999979,0,-0.41719360261231697,0.9088176373395028,0.25881904510252074,0.9659258262890683
0.0,0.6191436366796399,0.3333333333333335,0.39999999999999997,0.872093023255814,0.125,0.6285714285714299,0,-0.41719360261231697,0.9088176373395028,0.8660254037844386,0.5000000000000001
1.0,0.33467424183845745,0.3333333333333335,0.39999999999999997,0.8372093023255813,0.15000000000000002,0.6571428571428584,117,-0.41719360261231697,0.9088176373395028,0.9659258262890683,-0.25881904510252063
1.0,0.050204847913898655,0.3333333333333335,0.39999999999999997,0.6744186046511627,0.15000000000000002,0.7142857142857153,13253,-0.41719360261231697,0.9088176373395028,0.49999999999999994,-0.8660254037844387
1.0,0.14186720835161873,0.3333333333333335,0.39999999999999997,0.48837209302325585,0.0,0.6666666666666679,20321,-0.41719360261231697,0.9088176373395028,-0.2588190451025208,-0.9659258262890683
1.0,0.42633660227617753,0.3333333333333335,0.39999999999999997,0.3720930232558139,0.0,0.6476190476190489,5999,-0.41719360261231697,0.9088176373395028,-0.8660254037844385,-0.5000000000000004
0.0,0.71080599711736,0.3333333333333335,0.39999999999999997,0.47674418604651164,0.0,0.6761904761904773,0,-0.41719360261231697,0.9088176373395028,-0.9659258262890684,0.2588190451025203
0.0,0.9952753919585425,0.3333333333333335,0.39999999999999997,0.6627906976744187,0.125,0.7142857142857153,0,-0.41719360261231697,0.9088176373395028,-0.5000000000000004,0.8660254037844384
0.0,0.9036130315208223,0.25,0.05714285714285715,0.627906976744186,0.0,0.7047619047619023,0,-0.4014879892059737,0.9158642882672868,0.25881904510252074,0.9659258262890683
0.0,0.6191436366796399,0.25,0.05714285714285715,0.6976744186046511,0.0,0.6952380952380963,0,-0.4014879892059737,0.9158642882672868,0.8660254037844386,0.5000000000000001
1.0,0.33467424183845745,0.25,0.05714285714285715,0.8372093023255813,0.0,0.7238095238095212,110,-0.4014879892059737,0.9158642882672868,0.9659258262890683,-0.25881904510252063
1.0,0.050204847913898655,0.25,0.05714285714285715,0.7325581395348837,0.17500000000000002,0.7428571428571438,13734,-0.4014879892059737,0.9158642882672868,0.49999999999999994,-0.8660254037844387
1.0,0.14186720835161873,0.25,0.05714285714285715,0.5581395348837208,0.0,0.6952380952380963,20887,-0.4014879892059737,0.9158642882672868,-0.2588190451025208,-0.9659258262890683
1.0,0.42633660227617753,0.25,0.05714285714285715,0.6744186046511627,0.07500000000000001,0.6666666666666679,5603,-0.4014879892059737,0.9158642882672868,-0.8660254037844385,-0.5000000000000004
0.0,0.71080599711736,0.25,0.05714285714285715,0.7325581395348837,0.07500000000000001,0.6571428571428584,0,-0.4014879892059737,0.9158642882672868,-0.9659258262890684,0.2588190451025203
0.0,0.9952753919585425,0.25,0.05714285714285715,0.7674418604651163,0.0,0.6666666666666679,0,-0.4014879892059737,0.9158642882672868,-0.5000000000000004,0.8660254037844384
0.0,0.9052534660377723,0.22222222222222232,0.7428571428571428,0.8372093023255813,0.15000000000000002,0.6571428571428584,0,-0.38566340624360745,0.9226395488404875,0.25881904510252074,0.9659258262890683
0.0,0.6202927600280201,0.22222222222222232,0.7428571428571428,0.872093023255814,0.15000000000000002,0.6476190476190489,0,-0.38566340624360745,0.9226395488404875,0.8660254037844386,0.5000000000000001
1.0,0.335332054018268,0.22222222222222232,0.7428571428571428,0.9534883720930232,0.15000000000000002,0.6190476190476168,140,-0.38566340624360745,0.9226395488404875,0.9659258262890683,-0.25881904510252063
1.0,0.05037134800851575,0.22222222222222232,0.7428571428571428,0.8372093023255813,0.0,0.6380952380952358,12328,-0.38566340624360745,0.9226395488404875,0.49999999999999994,-0.8660254037844387
1.0,0.14219201942557141,0.22222222222222232,0.7428571428571428,0.7674418604651163,0.275,0.5904761904761919,11715,-0.38566340624360745,0.9226395488404875,-0.2588190451025208,-0.9659258262890683
1.0,0.4271527254353236,0.22222222222222232,0.7428571428571428,0.6976744186046511,0.25,0.5714285714285694,3854,-0.38566340624360745,0.9226395488404875,-0.8660254037844385,-0.5000000000000004
0.0,0.7121134314450759,0.22222222222222232,0.7428571428571428,0.7674418604651163,0.2,0.5523809523809504,0,-0.38566340624360745,0.9226395488404875,-0.9659258262890684,0.2588190451025203
0.0,0.9970741374548279,0.22222222222222232,0.7428571428571428,0.7674418604651163,0.15000000000000002,0.5619047619047635,0,-0.38566340624360745,0.9226395488404875,-0.5000000000000004,0.8660254037844384
0.0,0.9084854304525082,0.22222222222222232,0.9142857142857143,0.7674418604651163,0.15000000000000002,0.5523809523809504,0,-0.3697245428906732,0.9291414114031743,0.25881904510252074,0.9659258262890683
0.0,0.6230317129374,0.22222222222222232,0.9142857142857143,0.8372093023255813,0.225,0.5619047619047635,0,-0.3697245428906732,0.9291414114031743,0.8660254037844386,0.5000000000000001
1.0,0.33757799542229194,0.22222222222222232,0.9142857142857143,0.8372093023255813,0.07500000000000001,0.5428571428571445,90,-0.3697245428906732,0.9291414114031743,0.9659258262890683,-0.25881904510252063
1.0,0.052124277907183804,0.22222222222222232,0.9142857142857143,0.7325581395348837,0.2,0.5904761904761919,3336,-0.3697245428906732,0.9291414114031743,0.49999999999999994,-0.8660254037844387
1.0,0.14093210103225925,0.22222222222222232,0.9142857142857143,0.7325581395348837,0.225,0.5619047619047635,15878,-0.3697245428906732,0.9291414114031743,-0.2588190451025208,-0.9659258262890683
1.0,0.4263858185473674,0.22222222222222232,0.9142857142857143,0.6627906976744187,0.0,0.5619047619047635,5654,-0.3697245428906732,0.9291414114031743,-0.8660254037844385,-0.5000000000000004
0.0,0.7118395360624755,0.22222222222222232,0.9142857142857143,0.6976744186046511,0.0,0.5714285714285694,0,-0.3697245428906732,0.9291414114031743,-0.9659258262890684,0.2588190451025203
0.0,0.9972932535775835,0.22222222222222232,0.9142857142857143,0.8372093023255813,0.07500000000000001,0.5809523809523789,0,-0.3697245428906732,0.9291414114031743,-0.5000000000000004,0.8660254037844384
0.0,0.9101399956389432,0.19444444444444442,0.14285714285714285,0.872093023255814,0.07500000000000001,0.5999999999999979,0,-0.3536761221763721,0.935367949313148,0.25881904510252074,0.9659258262890683
0.0,0.6241915580320807,0.19444444444444442,0.14285714285714285,0.9186046511627906,0.07500000000000001,0.6476190476190489,0,-0.3536761221763721,0.935367949313148,0.8660254037844386,0.5000000000000001
1.0,0.33824311950859454,0.19444444444444442,0.14285714285714285,0.49999999999999994,0.17500000000000002,0.7142857142857153,108,-0.3536761221763721,0.935367949313148,0.9659258262890683,-0.25881904510252063
1.0,0.05229468190173194,0.19444444444444442,0.14285714285714285,0.4069767441860465,0.15000000000000002,0.7523809523809533,13962,-0.3536761221763721,0.935367949313148,0.49999999999999994,-0.8660254037844387
1.0,0.14125641804608918,0.19444444444444442,0.14285714285714285,0.47674418604651164,0.17500000000000002,0.7142857142857153,21545,-0.3536761221763721,0.935367949313148,-0.2588190451025208,-0.9659258262890683
1.0,0.42720485565295185,0.19444444444444442,0.14285714285714285,0.6162790697674418,0.275,0.7428571428571438,5580,-0.3536761221763721,0.935367949313148,-0.8660254037844385,-0.5000000000000004
0.0,0.7131532941764379,0.19444444444444442,0.14285714285714285,0.6395348837209303,0.15000000000000002,0.7904761904761877,0,-0.3536761221763721,0.935367949313148,-0.9659258262890684,0.2588190451025203
0.0,0.9991017317833005,0.19444444444444442,0.14285714285714285,0.7674418604651163,0.0,0.8285714285714292,0,-0.3536761221763721,0.935367949313148,-0.5000000000000004,0.8660254037844384
0.0,0.9133916665445495,0.25,0.3142857142857143,0.872093023255814,0.15000000000000002,0.8380952380952387,0,-0.33752289959411347,0.941317317512847,0.25881904510252074,0.9659258262890683
0.0,0.6269467901766743,0.25,0.3142857142857143,0.8372093023255813,0.15000000000000002,0.8285714285714292,0,-0.33752289959411347,0.941317317512847,0.8660254037844386,0.5000000000000001
1.0,0.3405019138087991,0.25,0.3142857142857143,0.7674418604651163,0.25,0.8380952380952387,98,-0.33752289959411347,0.941317317512847,0.9659258262890683,-0.25881904510252063
1.0,0.05405703744092381,0.25,0.3142857142857143,0.6976744186046511,0.07500000000000001,0.8761904761904731,13185,-0.33752289959411347,0.941317317512847,0.49999999999999994,-0.8660254037844387
1.0,0.13999050035128638,0.25,0.3142857142857143,0.4302325581395348,0.07500000000000001,0.8000000000000007,20658,-0.33752289959411347,0.941317317512847,-0.2588190451025208,-0.9659258262890683
1.0,0.42643537671916165,0.25,0.3142857142857143,0.7441860465116279,0.15000000000000002,0.7428571428571438,5430,-0.33752289959411347,0.941317317512847,-0.8660254037844385,-0.5000000000000004
0.0,0.7128802530870368,0.25,0.3142857142857143,0.6395348837209303,0.07500000000000001,0.7333333333333343,0,-0.33752289959411347,0.941317317512847,-0.9659258262890684,0.2588190451025203
0.0,0.999325129454912,0.25,0.3142857142857143,0.6976744186046511,0.07500000000000001,0.7523809523809533,0,-0.33752289959411347,0.941317317512847,-0.5000000000000004,0.8660254037844384
0.0,0.9133916665445495,0.22222222222222232,0.7999999999999999,0.7674418604651163,0.0,0.7047619047619023,0,-0.32126966169236515,0.9469877530760751,0.25881904510252074,0.9659258262890683
